Cycle Time
44432
44016
43342
44408
43221
43660
44976
45089
45500
45021
45858
46845
47452
45660
45715
44537
48143
47289
45857
45189
43718
43692
43249
43132
43321
43616
43093
43254
43500
42728
43139
43526
43525
49197
43635
48958
43676
43675
43603
44092
44211
43808
43022
43380
43382
43536
43382
43090
43412
43651
44142
44052
43215
43784
43193
43082
43657
43040
43614
43604
43380
43665
43133
43600
43475
43742
43683
43047
43620
49076
45199
44495
43568
43039
43569
43432
43314
43350
42954
43933
43453
42687
43547
43696
43427
44188
43428
43654
43531
43331
43579
44395
43959
43138
43356
43539
43697
43438
43625
44232
43630
43260
43340
43569
43394
43439
43374
43312
43286
44048
42653
43855
55263
45499
45325
45889
46338
63621
52727
49778
42986
43644
43795
43452
43398
43586
43656
43362
43321
43499
43169
43744
43282
43417
43609
43316
43362
43611
43594
43379
43484
43456
42779
43040
43889
43055
43273
43539
43609
43114
43062
42940
43185
43011
43148
42923
43202
44270
43956
43502
53456
43832
43604
43407
43050
43290
55851
66138
65560
65505
65162
66117
65748
66677
46732
43842
43673
43851
43630
43678
43543
43424
43593
43559
43768
43317
43682
43651
43869
43558
43368
44024
43345
43231
43575
43686
43384
43501
43451
43339
43243
43703
44296
43423
43706
43366
43418
43720
43031
43632
43522
43410
44710
43678
43642
43174
43401
43860
43413
43286
42784
43399
44022
43276
43831
42956
43512
43955
43821
43733
42694
43342
42777
43482
43513
43336
43673
44227
43539
43554
43159
43350
43606
43753
43354
43281
43570
44134
43983
43720
44462
44407
43703
43388
43304
43276
43740
43074
43411
43293
43484
43652
43750
43638
43104
43518
43518
43202
43250
43159
44512
43527
43944
43328
42766
43693
43578
43340
43382
43370
43589
43040
43482
43881
44280
44134
43004
43605
43410
43333
43808
42919
43635
43379
43104
43361
43134
43833
43691
44543
43753
43098
43270
43153
44352
43517
43021
43571
43702
43962
44245
43272
43657
43108
44113
43624
43580
44267
42742
43579
43820
43601
43584
46033
46318
43471
43624
43460
43640
44390
44569
43592
44119
44255
43878
43879
44569
44073
42548
41521
41413
48998
42859
43639
43661
43567
43667
44620
43852
47531
43776
43453
44750
43490
44182
44188
44000
44061
43076
44220
43282
44239
44124
47098
44657
44102
44485
44494
44526
43937
44245
46807
45146
45860
45120
47522
47740
45305
45835
46622
45805
46390
46005
46519
46352
45720
46263
47376
46771
44841
44996
45041
44396
44478
44461
44469
44383
44449
44522
44227
44449
43991
44473
44194
44151
43670
43816
44510
43877
44485
44700
44591
44363
44546
44594
43577
44188
44253
44428
43161
44126
44171
44240
44111
43832
44012
44237
48123
44996
44255
44441
44195
44495
44440
44484
44439
44497
44524
43885
44165
44490
44528
44586
44349
44510
44571
44364
44194
44452
44596
44366
44522
44620
44422
44117
44549
43982
44447
44110
44552
44612
44292
44498
44151
44520
44551
44414
44513
44493
44474
45418
46412
47016
47227
47729
48234
46244
44372
44634
44622
43716
44206
44133
44463
44549
44408
43886
44501
44494
44456
44466
44393
44437
43892
43738
44387
43849
44435
43708
44154
44059
44271
44479
44008
44190
44434
44326
43976
44268
44556
43544
44565
44229
44683
44307
44383
44437
45139
44937
44515
44388
44485
44519
44440
44510
44569
44370
44377
43796
44489
44473
44683
44282
44484
44495
44129
44601
44692
44639
44166
44379
44424
44526
44453
43684
44637
44682
44509
44335
44877
46655
45087
44446
44052
44681
44348
44493
44431
44480
44559
44519
44500
43550
44460
44496
44525
44458
44433
44509
44138
44673
44332
44130
44323
44107
44237
44518
44385
43457
44106
44530
44458
44651
44287
44577
43796
44501
44500
44501
44270
44158
44231
44425
44421
44072
44631
44173
44534
44461
44399
44557
44629
44804
44257
44509
44471
47830
44442
44356
44516
44472
44373
44627
44534
44371
44466
44482
44256
44330
44072
44184
45468
44006
44302
44173
44299
44346
44466
44585
44382
44568
44519
44400
44460
44622
44018
45045
44740
44724
44630
44265
44219
44149
44223
44682
44169
43977
44495
43925
44509
44429
44453
44593
44384
44557
44482
44469
43804
44498
44464
44516
44527
44239
44115
44184
44552
44265
44121
43927
43874
44466
44188
44481
44488
44463
44467
44500
44432
44063
44185
44444
44704
44232
44574
44471
44340
44523
44097
44237
43663
44472
43308
44235
44474
44415
45083
46618
48422
45031
44372
44172
44462
45737
46988
44330
45413
45582
44792
44501
44504
44436
44551
44420
44458
44487
44649
44382
44436
44423
44542
44221
44456
44434
44540
44504
43999
44054
44492
44523
44466
44559
44387
44231
44402
44218
44457
44539
44409
44337
44419
44525
44185
44240
44429
45362
44170
46031
46378
45513
45146
44981
46545
45957
45081
45854
46385
46488
45859
46656
47223
46578
44528
44337
44285
43939
44684
44255
44357
44532
43999
44162
44529
44429
43792
44487
43484
43901
44329
44071
44465
44459
44498
44139
44163
44292
44378
44435
44097
44479
43864
44182
44208
44157
44571
44871
44665
44532
44558
44044
44215
44450
44592
44477
44460
44455
44407
44535
44485
44108
44452
43719
44096
43514
44091
44531
44356
44564
44116
44546
44447
44523
44456
44198
44471
44224
44585
44572
44396
44420
44555
44435
44483
45753
44483
44255
44581
44432
44062
44509
44422
44565
44557
44025
44631
44486
44037
44382
44443
44189
44016
44533
44175
45700
46958
47594
46887
47909
47146
44703
44778
44323
44484
44443
44497
44122
44525
44222
44297
44499
44128
44150
44560
44358
44482
56360
44991
44249
44659
44669
44050
44213
44112
44654
44349
44613
44163
44356
44483
44180
44574
44446
44381
44483
44417
44046
44189
44410
44516
44551
44418
44523
44503
44477
44455
44220
44629
44380
44401
44512
44415
44551
44246
44183
43877
44500
44526
44459
44494
44413
44582
44488
45427
46304
45244
44532
44424
44395
44579
44417
44186
43993
44478
44460
44455
44477
44460
44531
44578
44158
44712
44137
44316
44431
44392
44483
44592
44448
43700
44421
44464
44501
44524
44533
44392
44241
44330
44513
44552
44456
44473
44514
44460
44482
43994
45084
44150
44822
44515
44684
44918
45403
45105
44398
44462
44502
44376
44691
44280
44580
44318
44174
44114
44488
44540
44540
44591
44459
44376
44124
44455
44562
44398
44558
44450
44531
44053
44421
44090
44166
44686
44302
44512
44563
44382
44511
44557
44691
44235
44328
44628
44467
44170
44510
43681
44018
43446
44175
44416
44616
44372
44196
44462
44477
44519
44388
44263
44493
43952
44230
43794
44513
43500
44401
44107
44461
44527
44574
44362
44524
44449
44465
44354
44199
44173
44437
44491
44497
44491
44497
44514
44245
44357
44550
45253
43581
44513
44496
44483
44448
44024
44649
44012
44511
44396
44207
44433
44474
45067
45031
46966
45002
44487
43604
44919
45756
46177
45615
45128
45272
44620
44499
44086
44606
44337
44564
44424
44509
44464
44596
44719
44168
44497
44343
44820
44269
43868
44304
44119
44127
43934
44453
44383
43758
44463
44145
44488
44501
44779
44045
44304
44011
44171
44558
44141
44660
44267
45772
44478
44879
62293
62969
63014
65580
65594
52566
65843
50101
48681
49026
47188
45084
44157
44378
44500
44226
44454
44151
44417
44305
49750
45190
44168
44492
44679
44298
44490
44605
44375
44462
44383
44564
44440
44256
44395
43700
44155
43945
44430
44519
43615
44641
44008
44454
44577
44477
44355
44428
44622
43761
44134
44165
44463
44086
43778
44494
43746
44553
44441
44704
44313
44453
44275
44191
44304
44416
44403
44499
44487
44494
44471
44473
44236
44453
44462
44490
44546
44582
44352
44470
44465
43699
44182
44452
44518
44571
44419
44426
44521
44452
44530
44580
44455
44472
44469
44451
44500
43739
44482
44495
44490
44441
44417
44116
44165
44475
43928
44409
43103
44302
44421
44318
46001
47393
47537
47275
49544
45758
44496
44448
44577
44409
44465
44309
44710
44471
44460
44409
44481
44644
44055
44504
44510
44495
44449
44649
44666
43823
44280
44132
44187
44148
43616
44264
44112
44477
44515
44500
44444
44180
44540
44417
44510
43945
44181
43288
44224
44511
44442
44670
44012
44683
44310
44450
44321
46948
62203
63097
62805
62797
64572
48285
44873
43825
44784
44301
44608
44327
44587
44477
44444
44615
43850
44355
44185
44417
44431
44595
44420
44141
44455
44505
44467
44634
44393
44484
44554
46373
44985
44405
44921
43454
44257
44709
44139
44533
44470
44637
44314
44651
44452
44389
44544
43783
44502
44522
44391
44380
44223
44258
44264
44091
44212
44457
44102
44503
44607
44512
44349
44108
44517
43609
44625
44506
44130
44446
43977
44612
44427
44695
44788
44178
44412
43652
44540
44435
44523
44460
44511
44570
44470
44539
44003
44549
44150
44514
44357
44414
44700
43958
44394
44135
44495
44595
44446
44379
44612
44386
44191
44454
44578
44722
43937
44425
44543
43965
44073
44255
44487
44063
44547
44420
43797
44602
44053
44476
44308
44757
44732
44497
44416
44160
44497
44154
44491
44451
43651
44650
44095
44727
44200
44778
44265
44665
44508
44179
44513
43617
44178
44469
44481
44518
44416
44570
44443
44629
44779
46644
45665
44851
43829
44367
44338
44196
44411
44514
44508
44451
44458
44585
44465
44447
44199
44490
44564
44652
43881
44477
44369
44500
44448
43799
44460
44458
44636
44262
44565
44674
44361
44420
44473
44464
44431
44546
44478
44217
44467
44000
44483
44477
44386
44356
44104
44497
45555
45677
44918
45091
45082
44665
44383
45088
46972
46265
47030
48440
47566
46548
47052
47830
45904
45050
44629
44471
44497
44455
44457
44190
44547
44289
44652
44501
44497
43899
44276
44399
44568
44458
44446
46415
47371
46943
46322
47215
47226
47218
47143
47097
70587
71823
70877
71493
72241
71216
71773
52084
47521
47412
47261
47234
47326
48190
49213
49417
47440
46964
46857
46899
46651
47288
46229
46968
47358
47133
46557
46863
46599
47434
46736
46917
46402
46742
47024
47481
47017
47364
47183
46970
47002
46768
46964
46669
46704
46588
47283
47154
46648
46618
47644
47054
47171
48451
50638
50831
71507
61319
60082
54444
55572
55904
52771
51273
51911
52181
73733
74765
74793
74911
75145
74100
74850
54744
50083
48673
49534
49652
49470
49852
51033
50367
50184
50061
50537
52339
53808
54471
52229
50371
50079
50259
49782
50137
49709
49652
49877
49157
48890
49080
48032
49304
48498
48740
48610
48153
49473
49407
49344
50629
49353
49850
50108
50077
49688
50063
49589
49540
48648
48985
49822
48872
49200
49088
57594
143436
48868
50650
51209
50020
51269
52444
50270
49786
50641
51264
50439
48557
49084
56926
49094
50517
49713
49304
49330
56491
49138
49197
48731
49381
72091
65595
61823
62223
61096
64130
52333
49175
49556
56734
49213
49597
49547
49159
48937
48928
48675
48287
49092
48711
49133
49155
48602
48552
48552
48484
48174
48709
48607
49085
48815
48072
48620
47826
48592
48078
48667
48083
48406
48917
48589
49159
48957
48555
49148
49288
48862
48813
49108
48237
48130
48120
48164
48182
47718
48924
47915
48214
47620
48406
48743
46930
47583
47718
48453
48015
48838
47601
47732
47803
48277
47479
47359
48324
48059
48283
48232
48066
48713
47006
47970
47372
47977
46969
48348
47680
47537
48285
47907
47743
48151
48991
49944
147082
50958
47667
49050
49251
49912
49333
58903
46913
45979
45447
45006
45424
45848
46058
45923
46005
46625
46594
46644
46222
46362
43921
45078
44317
44658
45529
45082
43748
44053
44606
44698
45080
44417
44409
44311
44820
43925
43653
44496
46152
44851
44064
44714
44258
47550
49342
47750
50072
70255
92538
60513
49007
46399
44509
45406
45533
45394
45999
45527
46750
45747
46306
46209
46590
46762
45676
46887
46307
47960
46214
46233
45318
47004
45333
44510
43882
46069
47392
46636
46406
46790
45994
45956
44786
43662
44635
43867
43873
46229
47680
46233
46873
48337
47427
48066
47313
50045
49165
48675
47316
48373
49087
48080
47993
58087
54967
86042
49895
48776
49631
64550
48545
45601
45605
45417
45975
44718
44447
44848
44390
44031
45609
45360
44116
44541
44316
44372
44700
43926
44448
43820
44385
44774
44165
44863
44102
44496
44531
44432
44491
44286
44013
44137
44181
43703
44436
43769
44277
48766
49327
46090
46899
45946
46499
46807
48234
48227
53961
44058
43583
43701
43655
43661
44018
43417
43944
43502
42969
43524
51837
43781
44420
44249
43703
43822
43769
43905
44189
43755
43943
43907
44475
43534
44023
44011
44184
43690
43080
44199
44024
43954
43940
43712
44032
43870
44057
43888
44022
44066
43665
43838
43686
43714
43704
44358
44132
44044
44089
43449
44038
46140
44451
44137
43719
44205
44251
44006
44061
44001
43880
43701
43741
43850
44011
43435
43823
43980
44055
45390
48462
45727
44293
44236
44333
44332
44351
43985
44342
44354
44366
44601
44060
44321
43994
44315
44194
44476
43749
44047
44338
44327
44551
43745
44339
44627
44309
44070
44382
44503
45271
47045
44918
44331
44320
44633
44331
44475
43809
44087
44333
44309
44386
44277
44321
44684
44407
44157
44053
44342
44013
44339
43890
44498
44126
44079
44356
43999
44342
44310
44371
44331
44313
44626
44079
44317
44089
44485
44058
44685
48659
45331
44138
44232
44333
44345
44440
43766
44425
44245
44138
44274
44359
44247
43794
44074
43783
44260
44092
43969
44771
43900
44659
44023
44370
43518
44388
44280
44391
44596
43807
44255
44105
44235
44276
43952
44419
43892
44366
44233
44349
44334
44380
44262
44350
44322
44227
44442
44003
44383
44270
43930
44442
43909
44098
43911
44526
43998
44604
44454
44572
44282
63707
65541
64212
64182
64257
63854
64750
48361
45098
44758
44827
44685
44525
45264
44721
44853
44734
44511
44645
44892
44331
44741
44544
44974
53766
48735
46399
60088
59157
56268
48849
47681
47421
47498
47233
45847
47053
46406
45944
46228
46656
49570
48967
45693
46764
47341
46191
45328
45672
45398
46024
45619
45362
44859
45886
45120
45547
44873
44807
45455
44996
45080
45193
45183
44756
45646
45151
46050
45526
45151
44569
45126
45098
45373
44940
44690
45237
45003
45358
44890
44965
44824
44941
45292
44902
45439
45336
45519
44736
45247
44801
45622
45217
45203
44468
45215
45107
44755
44791
44560
45202
44832
44809
44559
44990
45359
44746
44948
45102
44815
44513
51117
47076
46449
44367
44803
44983
44383
46099
46938
46388
47033
46634
47064
46098
46611
46904
47026
46479
46699
46481
46496
46682
46530
46594
46978
46611
46947
46600
51690
57349
53220
50627
50795
50350
51192
52711
48399
46498
46818
46891
46887
46696
47039
47150
47246
46647
46959
46611
46555
47154
46906
46377
46072
46935
45688
46563
45971
46951
46510
46700
46937
46873
46224
46808
46406
46751
46658
46756
46504
46958
46967
46812
46475
46886
46718
46658
46278
46437
46196
46647
46558
46673
46542
46762
46703
47051
46598
46966
47033
46992
46847
46869
47100
46230
46845
47443
52308
50291
46890
51320
50127
50520
50545
50950
48361
47119
47631
47690
47738
47425
47169
47270
46903
47495
47413
47639
47493
47552
47160
47197
47167
47339
46950
47348
47477
47089
47521
47308
47524
47216
47260
46980
47350
47477
47419
47032
47582
46834
47098
47364
47040
47503
47150
47420
47150
47389
47253
47235
47308
47286
47888
47468
46955
46678
47183
47241
47362
46957
47289
47774
47270
47324
47295
47315
47270
47387
47167
47281
47810
48098
46562
47609
47484
47457
47131
47321
46910
47152
47003
47358
47218
47609
46754
47091
47188
47303
47314
47642
47479
47218
47447
47063
47428
46933
47607
47156
47545
47393
47145
47075
47340
47504
47483
47433
46722
47279
46924
47413
47021
47402
47492
47256
46944
47346
47478
46870
47257
46986
47208
46423
47287
47052
47543
46684
47518
46853
47190
47519
47726
47047
47097
47634
47418
47303
47289
47268
47359
49041
50611
55613
51990
47698
47468
47438
47261
47604
46735
47344
47513
47536
47022
56437
48063
47138
47955
47350
47317
47250
47175
47289
47084
47870
47653
47310
47366
47602
47627
47324
47378
47150
47402
47707
46747
47440
47552
47500
47835
47100
47390
46856
47364
46930
47302
46882
47887
47694
47481
47997
47296
48561
47004
47326
47659
47701
47423
47637
47983
47973
47249
46828
47818
46846
47687
47048
61908
49102
47581
48379
47890
48232
48123
47917
47990
48122
49034
48839
48156
48291
47786
48141
47596
48204
48142
48335
48173
48240
48345
47543
48319
48073
48151
48095
48245
48257
53775
49998
48386
48411
48293
47961
48267
47930
48108
48504
48620
48089
48590
48632
48012
48480
48318
48524
48142
48038
48685
48074
48514
47831
48120
48425
48310
48057
47823
47943
48579
48208
48164
48455
47575
48050
47811
47877
47989
48312
48095
47794
48311
47678
47901
48224
48278
47878
48391
48567
75151
79201
76879
75362
76326
79762
78126
54966
49349
48849
48536
49247
49527
48389
48647
48707
48684
48557
48789
48520
48121
48949
48567
48703
48303
48879
48614
48652
62923
50333
49301
50043
50331
50048
49996
49783
49393
50080
49293
50073
49986
49985
50145
50190
49928
50328
49113
49808
49036
49638
49866
49910
49808
49746
49068
49528
49956
51625
50166
49458
49780
49848
49708
50260
50533
50123
49970
50206
50190
49545
49386
49786
48926
50133
50535
49465
50217
49668
49925
49551
49325
49853
49592
49315
49783
49243
49630
49628
49997
49918
49423
49858
49383
49453
49968
49835
50005
49778
49635
49818
49698
49633
49718
49358
49758
50063
49499
69299
51136
50651
50035
50441
50464
50238
50718
50496
50278
50494
50465
50094
50955
50345
53387
50803
50697
50422
50334
49384
50544
50206
49342
50153
49829
50333
50446
49421
50416
50027
49456
50081
50470
50238
50475
50128
50240
50342
50797
50376
50419
50120
50251
50409
50529
50278
49707
50518
50507
50867
50563
50761
50249
50950
49904
50510
50304
50000
50544
50462
49835
50499
50013
50083
50656
50496
50459
50400
49773
50582
50683
50572
50740
50648
50155
50004
50296
57332
51987
54284
51902
50636
50781
50053
51004
50963
49851
50296
50232
50462
50331
50555
50507
50419
50140
50249
50825
49945
50504
50089
50710
50437
50382
50038
50219
49944
50694
50611
50363
50515
50523
49632
50464
50102
50329
50072
50363
50662
50614
50134
50908
50579
49857
50651
51563
49950
50518
50171
50808
50584
49595
50795
49897
49790
50433
49667
51745
50494
50147
50353
50286
50120
50493
50323
49609
50654
50193
50459
50597
50230
50376
50560
50427
50249
51414
54587
63265
77680
83688
83683
82564
82251
82516
57893
50931
50880
50284
50313
51331
50299
50534
50536
50793
50929
50536
50614
51977
52046
50868
50835
50721
50502
50249
50942
50456
50579
49934
50030
50710
50076
50056
50624
50840
50657
52316
50502
50030
50107
50110
50659
50065
50390
50339
50139
50742
50544
50323
50107
50667
51118
50510
50555
49670
50105
50190
50267
50475
49401
50267
50310
49523
53123
54081
53635
51774
50611
50446
50541
50091
51166
55646
54124
50781
49683
50699
50545
50278
50513
49768
50840
50299
49918
50190
50230
49846
50315
50257
50334
50526
50238
51110
50728
49305
50670
49998
50636
51390
49404
50182
50630
50846
50369
50110
50699
49993
49950
50337
50041
49982
50171
50011
50560
50110
50291
50662
50795
50393
50590
50686
50571
50475
50291
50177
50409
50486
50105
50696
50078
50878
50289
50352
50893
50160
49883
50243
50502
50161
50726
49980
50059
50389
50616
50718
50950
50502
50033
50528
50068
50363
50392
50457
50560
50283
50552
50608
50256
50726
50150
50758
50753
50574
50754
50459
50404
50448
50577
49904
50246
50545
50523
50667
50051
50353
50502
50489
51131
50408
50254
50478
50171
49901
50491
50453
49798
50329
91075
52260
50796
50577
50163
50595
50185
50622
50693
50323
49403
50651
50126
50726
50635
49963
50337
50358
49950
50449
50497
50211
50979
50128
50659
50635
50131
50681
50248
50083
49955
50230
49646
50168
50054
50267
50603
50081
50449
50337
49520
50443
50232
50700
50870
50009
50592
50451
49998
50550
50683
49715
50401
50166
50638
50905
52563
54718
52001
51427
50833
51138
50993
51731
51186
50901
51303
51513
50618
51093
51613
51595
51364
51503
51021
51186
51280
50885
49923
51550
50838
50608
51286
51451
50697
51143
51054
50701
50940
51441
51026
51015
50807
51278
51335
50864
51248
51398
61943
61888
54466
54978
53795
55073
54723
52053
51408
51485
51258
52301
51471
51369
52100
51644
52138
51636
51711
50745
67586
55173
51656
51645
51203
51864
51641
51275
50726
51375
51608
51398
51703
51778
51011
51369
51620
51215
51560
51288
50590
51553
51218
51000
51158
51086
51125
51301
51271
51244
51851
51513
50893
51169
51215
51551
51458
51349
51324
51015
51528
50691
50998
51072
50886
51058
50472
50283
51271
51027
51093
51711
51096
50958
50918
51160
51156
51181
51461
51333
51498
51548
51060
51312
51192
51223
51445
50938
51041
51251
56816
59623
56585
52527
51783
51374
51678
53534
51683
52583
56294
55178
51740
51031
51558
51743
50591
51395
51401
50975
51555
52546
51451
51418
50941
50232
51171
51515
50885
51446
51121
51358
51611
50800
51106
51528
51475
51381
51217
51131
51086
51392
51512
51324
51318
51343
50707
51152
51206
50612
51390
51123
51241
51243
50516
50644
50827
50763
50732
51056
51441
50974
51075
50781
51060
51543
50803
51189
51184
51578
50895
51253
51405
51170
51049
50969
51083
51208
50458
51418
51068
50950
51055
51284
57207
52348
51534
50789
51383
51569
51140
51220
51315
51023
50900
51212
51192
51418
52697
51636
51043
51489
52186
50883
51583
50568
50889
51311
51133
51288
50980
50558
50975
51458
51004
50913
51026
51166
51390
51449
51055
51411
51075
51014
51250
51270
50718
51215
51229
51318
51411
51012
51115
51398
50823
50031
50988
51133
50938
51487
51595
50563
51429
51710
51115
51456
51410
51169
51474
51650
50758
51413
51418
51126
51078
51303
51148
50789
51583
50878
51350
57141
52129
51436
51338
51393
51210
51512
51369
50846
50941
51613
51003
51246
51624
51046
51455
51352
50853
51213
51023
51915
51308
51721
50491
51046
50706
50804
53126
53838
52103
51666
51795
50974
51276
51183
51130
51132
51078
51154
51285
50961
50763
51851
51755
50725
51350
51057
51340
51428
51423
50544
51351
51272
51077
51152
50808
51287
51258
51215
51188
51355
51038
51198
51478
51455
50929
51215
51241
50565
51378
50998
51063
51432
52188
50958
52426
51664
51066
51966
51443
51455
51195
51431
51963
51228
51470
51615
50525
83563
56455
52561
51868
52055
54877
55109
51786
51488
50975
51365
51103
50765
51612
51846
50820
51361
50931
51463
51488
51129
51086
50840
51398
51305
50773
51150
51645
50698
51544
51426
50629
51246
50648
50807
51375
51155
51412
51326
51200
51218
51349
50945
50489
51108
51296
50706
51411
51675
50968
51778
51208
50980
51431
51472
51631
51289
50765
51253
51053
51574
50926
51328
51238
51314
51063
51450
51853
51592
50511
51390
51301
51258
51390
51652
51514
51153
51431
50781
50769
52786
54449
56463
52164
51468
51177
50989
50720
50898
53392
54286
51789
51614
51186
50674
51980
50891
50737
50126
51465
51048
50973
51363
51658
50684
51108
51353
50594
51432
50673
50783
51741
50751
50869
51370
51541
51178
51214
50992
51208
51023
50020
51120
51361
50858
50873
51543
50208
51233
51267
50520
51748
51443
50753
51518
51388
51058
51080
50975
50758
51209
51061
51332
53369
51954
50390
51883
51406
50665
51226
50905
51126
51270
51131
51081
51972
52274
50586
51178
51150
51006
51155
51121
50660
51013
50366
50966
51468
51455
50466
51065
50396
50881
51097
51032
50663
51467
50266
51085
50970
50973
51333
51053
50688
51409
51613
50726
51086
51568
51330
51470
51295
51061
51443
51208
51213
51098
51353
51423
50968
51256
50641
51623
51413
51543
51256
51178
50645
51109
51015
50515
51105
51434
51003
51283
51020
50431
51123
50535
51456
51763
51108
51749
51703
51723
51423
51498
51589
51026
51537
51433
50725
50705
51041
50715
51232
50880
50880
51392
51495
51218
51095
51541
51514
51567
50821
51533
51398
50790
50769
51368
50958
51525
51257
51488
50787
51153
51231
51038
51255
51015
53026
54740
51211
51230
51367
51428
51175
51429
51427
51160
51412
51500
50848
51541
51426
51006
51089
51175
50933
51107
51421
50738
51301
51572
51441
51207
51161
50240
51486
51530
50763
51458
51030
51012
51161
51501
51126
52377
51538
51135
51208
51406
50488
51370
51077
51472
50923
50821
50590
51341
50847
51663
51453
50716
51105
51401
51003
51541
51561
50921
51266
51357
50846
51436
51285
51366
54235
54433
52396
51543
51350
51640
51270
50935
51368
51296
50863
51566
51438
50758
51384
51361
50815
51458
51218
51061
51733
51670
51151
51210
51493
51292
51543
51386
50920
51338
51513
51095
51610
51526
50764
51435
51240
51083
51158
51578
50853
51611
51403
51335
51513
51294
50715
60306
78565
52577
52692
52089
51987
52123
52351
51818
51547
52318
51875
51761
52137
52144
52226
51914
53844
56292
56914
52543
52210
51881
51568
52335
52115
52228
57412
53286
52201
51217
52301
52093
51489
52074
52097
51420
51741
52713
51393
51655
52015
52135
